date,order_id,region,category,product,quantity,revenue,cost,margin
2024-04-16,ORD-20240416-3149,Cape Town,Fashion,Jeans,1,1472.59,774.22,698.37
2024-04-17,ORD-20240417-2216,Durban,Groceries,Milk,4,581.36,306.69,274.67
2024-04-17,ORD-20240417-8181,Pretoria,Groceries,Coffee,2,384.78,306.6,78.18
2024-04-17,ORD-20240417-5514,Pretoria,Electronics,Headphones,1,8762.79,4428.49,4334.3
2024-04-17,ORD-20240417-3797,Johannesburg,Home,Chair,2,6519.82,4484.63,2035.19
2024-04-17,ORD-20240417-6513,Durban,Electronics,Phone,2,4576.37,2464.7,2111.67
2024-04-18,ORD-20240418-5737,Durban,Home,Table,3,6852.94,3524.54,3328.4
2024-04-18,ORD-20240418-6518,Cape Town,Home,Lamp,3,15182.65,10258.88,4923.77
2024-04-18,ORD-20240418-3007,Johannesburg,Home,Table,3,7717.53,5644.65,2072.88
2024-04-18,ORD-20240418-2603,Durban,Fashion,Sneakers,3,1867.29,1244.52,622.77
2024-04-18,ORD-20240418-4415,Cape Town,Groceries,Bread,2,305.29,166.26,139.03
2024-04-18,ORD-20240418-2297,Durban,Fashion,Sneakers,1,521.33,381.4,139.93
2024-04-18,ORD-20240418-3180,Johannesburg,Home,Table,4,20659.64,15351.46,5308.18
2024-04-18,ORD-20240418-4777,Pretoria,Groceries,Bread,3,136.15,107.54,28.61
2024-04-18,ORD-20240418-9607,Cape Town,Electronics,Phone,4,33105.1,25560.29,7544.81
2024-04-18,ORD-20240418-6790,Pretoria,Groceries,Coffee,5,169.49,130.96,38.53
2024-04-18,ORD-20240418-3273,Durban,Fashion,T-shirt,2,3409.21,2608.92,800.29
2024-04-19,ORD-20240419-1273,Pretoria,Home,Sofa,3,20848.86,14704.55,6144.31
2024-04-19,ORD-20240419-5984,Johannesburg,Home,Lamp,1,1548.43,1058.44,489.99
2024-04-19,ORD-20240419-1034,Durban,Electronics,Headphones,3,34667.91,20206.58,14461.33
2024-04-19,ORD-20240419-9940,Johannesburg,Groceries,Eggs,2,535.85,314.12,221.73
2024-04-19,ORD-20240419-6976,Pretoria,Electronics,Headphones,3,20634.08,11310.97,9323.11
2024-04-19,ORD-20240419-2285,Pretoria,Groceries,Bread,2,212.34,118.09,94.25
2024-04-19,ORD-20240419-9378,Johannesburg,Fashion,Jeans,1,179.3,98.07,81.23
2024-04-19,ORD-20240419-1497,Cape Town,Electronics,Phone,2,33215.73,18498.12,14717.61
2024-04-20,ORD-20240420-9057,Johannesburg,Electronics,Laptop,5,34807.96,24780.92,10027.04
2024-04-20,ORD-20240420-2703,Durban,Electronics,Headphones,5,83365.35,54304.04,29061.31
2024-04-20,ORD-20240420-5083,Cape Town,Home,Sofa,5,6599.87,4811.12,1788.75
2024-04-20,ORD-20240420-3544,Cape Town,Groceries,Eggs,1,153.67,116.99,36.68
2024-04-20,ORD-20240420-7043,Johannesburg,Electronics,Headphones,2,39692.18,20582.05,19110.13
2024-04-20,ORD-20240420-6417,Cape Town,Home,Table,5,6906.91,5360.63,1546.28
2024-04-20,ORD-20240420-2999,Pretoria,Electronics,Laptop,5,84956.53,42730.05,42226.48
2024-04-20,ORD-20240420-9974,Johannesburg,Electronics,Phone,5,28377.34,21694.89,6682.45
2024-04-21,ORD-20240421-5448,Johannesburg,Groceries,Milk,4,365.15,261.2,103.95
2024-04-21,ORD-20240421-5944,Cape Town,Groceries,Coffee,4,782.32,598.65,183.67
2024-04-21,ORD-20240421-8277,Cape Town,Home,Sofa,5,38749.11,28946.95,9802.16
2024-04-21,ORD-20240421-9364,Cape Town,Electronics,Laptop,2,15007.9,10935.28,4072.62
2024-04-21,ORD-20240421-7383,Johannesburg,Electronics,Laptop,4,39596.52,25608.03,13988.49
2024-04-21,ORD-20240421-6214,Durban,Home,Table,1,2789.0,2030.2,758.8
2024-04-22,ORD-20240422-5792,Pretoria,Home,Table,4,6842.95,5028.73,1814.22
2024-04-22,ORD-20240422-2710,Durban,Electronics,Smartwatch,2,24332.26,17922.55,6409.71
2024-04-22,ORD-20240422-7763,Pretoria,Groceries,Coffee,4,953.01,613.02,339.99
2024-04-22,ORD-20240422-4999,Johannesburg,Fashion,Sneakers,4,6124.8,4261.57,1863.23
2024-04-22,ORD-20240422-4343,Durban,Fashion,Sneakers,1,935.94,545.89,390.05
2024-04-22,ORD-20240422-5023,Johannesburg,Electronics,Smartwatch,4,69402.16,51945.45,17456.71
2024-04-22,ORD-20240422-6571,Durban,Home,Lamp,2,6660.09,3529.07,3131.02
2024-04-22,ORD-20240422-7464,Pretoria,Electronics,Laptop,4,79722.49,43546.72,36175.77
2024-04-22,ORD-20240422-4498,Pretoria,Groceries,Milk,4,415.51,266.66,148.85
2024-04-22,ORD-20240422-3550,Durban,Home,Table,4,2850.27,2100.09,750.18
2024-04-23,ORD-20240423-7237,Cape Town,Groceries,Bread,2,515.42,316.18,199.24
2024-04-23,ORD-20240423-2722,Cape Town,Home,Sofa,5,2257.79,1365.42,892.37
2024-04-23,ORD-20240423-9253,Johannesburg,Groceries,Eggs,3,407.39,214.86,192.53
2024-04-23,ORD-20240423-9279,Cape Town,Home,Sofa,3,5708.62,3427.27,2281.35
2024-04-23,ORD-20240423-7427,Cape Town,Home,Sofa,5,13128.99,7711.57,5417.42
2024-04-23,ORD-20240423-7007,Johannesburg,Fashion,Jacket,2,1445.76,1106.76,339.0
2024-04-24,ORD-20240424-5841,Durban,Fashion,Jeans,2,2068.38,1134.31,934.07
2024-04-24,ORD-20240424-1952,Pretoria,Home,Lamp,1,7018.09,5095.57,1922.52
2024-04-24,ORD-20240424-1606,Pretoria,Home,Table,2,13442.63,7622.62,5820.01
2024-04-24,ORD-20240424-7293,Pretoria,Groceries,Coffee,5,1088.84,678.98,409.86
2024-04-24,ORD-20240424-7264,Cape Town,Groceries,Coffee,2,352.24,246.75,105.49
2024-04-25,ORD-20240425-6332,Johannesburg,Home,Lamp,1,7799.56,4769.53,3030.03
2024-04-25,ORD-20240425-6657,Johannesburg,Groceries,Bread,1,92.33,70.61,21.72
2024-04-25,ORD-20240425-8182,Pretoria,Fashion,Sneakers,3,966.71,745.33,221.38
2024-04-25,ORD-20240425-2568,Cape Town,Fashion,T-shirt,1,278.51,162.36,116.15
2024-04-25,ORD-20240425-9394,Johannesburg,Electronics,Headphones,4,7419.69,4229.41,3190.28
2024-04-26,ORD-20240426-1074,Cape Town,Home,Sofa,3,8382.44,4959.4,3423.04
2024-04-26,ORD-20240426-2640,Cape Town,Groceries,Bread,1,294.93,173.42,121.51
2024-04-26,ORD-20240426-1262,Johannesburg,Electronics,Headphones,4,19345.0,9772.95,9572.05
2024-04-26,ORD-20240426-9144,Cape Town,Groceries,Milk,5,923.42,716.1,207.32
2024-04-26,ORD-20240426-2696,Durban,Fashion,Sneakers,4,3123.17,1934.94,1188.23
2024-04-26,ORD-20240426-9464,Cape Town,Home,Chair,5,28581.99,19009.38,9572.61
2024-04-26,ORD-20240426-5250,Durban,Electronics,Headphones,1,5570.81,2876.82,2693.99
2024-04-26,ORD-20240426-8310,Durban,Fashion,Sneakers,4,6777.13,4151.72,2625.41
2024-04-26,ORD-20240426-9680,Durban,Home,Table,1,6483.51,4317.53,2165.98
2024-04-27,ORD-20240427-6424,Cape Town,Home,Sofa,2,4025.69,2743.93,1281.76
2024-04-27,ORD-20240427-4471,Pretoria,Fashion,Sneakers,4,984.14,642.24,341.9
2024-04-27,ORD-20240427-5680,Johannesburg,Home,Sofa,3,10458.0,6732.18,3725.82
2024-04-27,ORD-20240427-2604,Durban,Groceries,Eggs,5,1038.86,571.69,467.17
2024-04-27,ORD-20240427-4682,Johannesburg,Fashion,Jeans,3,1195.01,608.22,586.79
2024-04-27,ORD-20240427-6725,Johannesburg,Groceries,Coffee,1,277.56,149.44,128.12
2024-04-28,ORD-20240428-6931,Johannesburg,Home,Chair,4,22324.81,11670.56,10654.25
2024-04-28,ORD-20240428-3375,Johannesburg,Home,Lamp,3,15260.98,10469.97,4791.01
2024-04-28,ORD-20240428-5026,Pretoria,Fashion,Jeans,4,4197.82,3154.02,1043.8
2024-04-28,ORD-20240428-5082,Durban,Groceries,Coffee,4,678.64,516.25,162.39
2024-04-28,ORD-20240428-2126,Pretoria,Home,Sofa,4,16604.84,12720.21,3884.63
2024-04-28,ORD-20240428-8260,Durban,Electronics,Headphones,2,35930.43,21545.44,14384.99
2024-04-28,ORD-20240428-9103,Durban,Electronics,Phone,1,12177.48,7003.24,5174.24
2024-04-28,ORD-20240428-5255,Durban,Fashion,Jacket,1,1276.47,906.76,369.71
2024-04-28,ORD-20240428-8679,Pretoria,Home,Chair,3,14471.82,8477.45,5994.37
2024-04-29,ORD-20240429-7739,Johannesburg,Groceries,Bread,1,213.31,136.22,77.09
2024-04-29,ORD-20240429-6364,Johannesburg,Fashion,T-shirt,1,866.96,572.72,294.24
2024-04-29,ORD-20240429-5463,Johannesburg,Home,Sofa,1,1223.11,858.82,364.29
2024-04-29,ORD-20240429-1167,Cape Town,Fashion,Jacket,5,2030.11,1521.42,508.69
2024-04-29,ORD-20240429-2780,Pretoria,Groceries,Bread,1,143.99,81.96,62.03
2024-04-29,ORD-20240429-8271,Pretoria,Electronics,Smartwatch,2,12877.1,9097.36,3779.74
2024-04-29,ORD-20240429-5665,Pretoria,Fashion,Sneakers,1,373.77,297.01,76.76
2024-04-29,ORD-20240429-7662,Pretoria,Fashion,Jeans,3,2531.04,1471.59,1059.45
2024-04-29,ORD-20240429-5798,Durban,Electronics,Smartwatch,4,23358.78,17838.57,5520.21
2024-04-29,ORD-20240429-3330,Durban,Fashion,Jacket,1,1292.82,933.87,358.95
2024-04-30,ORD-20240430-2035,Durban,Groceries,Coffee,5,1384.58,1100.78,283.8
2024-04-30,ORD-20240430-2603,Johannesburg,Electronics,Smartwatch,4,11758.87,6859.28,4899.59
2024-04-30,ORD-20240430-8237,Johannesburg,Fashion,Jacket,4,3226.53,2441.12,785.41
2024-04-30,ORD-20240430-7265,Cape Town,Electronics,Phone,3,54206.74,40674.06,13532.68
2024-04-30,ORD-20240430-8234,Johannesburg,Fashion,Jacket,2,3412.8,1719.02,1693.78
2024-05-01,ORD-20240501-8070,Durban,Groceries,Coffee,1,260.04,200.53,59.51
2024-05-01,ORD-20240501-2469,Pretoria,Groceries,Milk,4,865.51,540.94,324.57
2024-05-01,ORD-20240501-8800,Cape Town,Fashion,Jeans,4,7102.45,4402.46,2699.99
2024-05-01,ORD-20240501-9143,Cape Town,Home,Sofa,4,6688.54,3703.71,2984.83
2024-05-01,ORD-20240501-8607,Cape Town,Groceries,Eggs,5,856.19,620.44,235.75
2024-05-02,ORD-20240502-8045,Pretoria,Home,Lamp,4,1254.6,868.81,385.79
2024-05-02,ORD-20240502-5458,Durban,Groceries,Eggs,4,1119.2,880.87,238.33
2024-05-02,ORD-20240502-3183,Pretoria,Fashion,Jacket,1,658.46,429.95,228.51
2024-05-02,ORD-20240502-5292,Pretoria,Fashion,T-shirt,5,3678.91,2330.13,1348.78
2024-05-02,ORD-20240502-5413,Pretoria,Fashion,T-shirt,5,5459.08,3510.56,1948.52
2024-05-03,ORD-20240503-4264,Pretoria,Groceries,Bread,3,89.4,47.49,41.91
2024-05-03,ORD-20240503-5949,Durban,Groceries,Coffee,2,234.03,168.52,65.51
2024-05-03,ORD-20240503-5240,Johannesburg,Groceries,Bread,3,519.19,297.24,221.95
2024-05-03,ORD-20240503-1949,Durban,Groceries,Bread,1,86.18,64.41,21.77
2024-05-03,ORD-20240503-5047,Johannesburg,Home,Lamp,3,20452.29,16296.5,4155.79
2024-05-03,ORD-20240503-9907,Cape Town,Home,Sofa,5,34174.55,23612.67,10561.88
2024-05-03,ORD-20240503-5942,Cape Town,Fashion,Jacket,3,919.02,664.56,254.46
2024-05-03,ORD-20240503-7707,Pretoria,Groceries,Bread,3,607.27,353.83,253.44
2024-05-04,ORD-20240504-4527,Durban,Electronics,Phone,2,30624.4,16231.56,14392.84
2024-05-04,ORD-20240504-7300,Cape Town,Fashion,Jeans,1,1325.11,905.9,419.21
2024-05-04,ORD-20240504-5576,Durban,Groceries,Coffee,4,1148.66,789.07,359.59
2024-05-04,ORD-20240504-6775,Durban,Home,Chair,2,2855.59,1849.51,1006.08
2024-05-04,ORD-20240504-3110,Cape Town,Electronics,Laptop,4,3606.77,2493.92,1112.85
2024-05-04,ORD-20240504-7678,Durban,Fashion,Sneakers,3,2732.62,1894.43,838.19
2024-05-04,ORD-20240504-3564,Cape Town,Fashion,Jeans,1,1405.11,852.17,552.94
2024-05-05,ORD-20240505-2950,Johannesburg,Electronics,Headphones,5,23543.98,13733.97,9810.01
2024-05-05,ORD-20240505-4693,Cape Town,Fashion,T-shirt,4,1817.21,1167.56,649.65
2024-05-05,ORD-20240505-4946,Pretoria,Groceries,Coffee,3,188.8,120.51,68.29
2024-05-05,ORD-20240505-6320,Durban,Home,Sofa,1,7818.82,6249.69,1569.13
2024-05-05,ORD-20240505-9363,Cape Town,Groceries,Coffee,1,295.26,218.9,76.36
2024-05-05,ORD-20240505-3580,Pretoria,Home,Sofa,4,25460.03,15718.67,9741.36
2024-05-05,ORD-20240505-7730,Durban,Electronics,Phone,3,54063.04,29034.8,25028.24
2024-05-06,ORD-20240506-8710,Cape Town,Fashion,Sneakers,2,830.38,520.1,310.28
2024-05-06,ORD-20240506-6384,Durban,Electronics,Headphones,4,59771.62,40653.4,19118.22
2024-05-06,ORD-20240506-7790,Johannesburg,Fashion,Jeans,1,1000.52,592.98,407.54
2024-05-06,ORD-20240506-6086,Durban,Groceries,Bread,1,124.37,96.56,27.81
2024-05-06,ORD-20240506-7308,Johannesburg,Electronics,Laptop,3,24691.12,19222.25,5468.87
2024-05-07,ORD-20240507-3985,Johannesburg,Fashion,Jacket,3,3371.81,1974.18,1397.63
2024-05-07,ORD-20240507-5006,Pretoria,Groceries,Milk,2,67.34,45.27,22.07
2024-05-07,ORD-20240507-7638,Cape Town,Home,Sofa,3,4457.73,3504.06,953.67
2024-05-07,ORD-20240507-6229,Pretoria,Fashion,Jacket,3,5140.45,3342.61,1797.84
2024-05-07,ORD-20240507-3231,Johannesburg,Electronics,Headphones,4,75851.08,52986.68,22864.4
2024-05-07,ORD-20240507-8321,Cape Town,Electronics,Smartwatch,4,71104.22,48565.55,22538.67
2024-05-07,ORD-20240507-4308,Pretoria,Home,Lamp,1,5636.47,3366.51,2269.96
2024-05-07,ORD-20240507-7949,Durban,Home,Table,3,17807.21,11244.5,6562.71
2024-05-07,ORD-20240507-9837,Johannesburg,Electronics,Smartwatch,1,14795.22,9789.24,5005.98
2024-05-07,ORD-20240507-4546,Cape Town,Groceries,Bread,4,1170.7,749.77,420.93
2024-05-08,ORD-20240508-1729,Johannesburg,Electronics,Laptop,4,54534.69,35106.18,19428.51
2024-05-08,ORD-20240508-6625,Durban,Home,Sofa,1,4992.92,2833.56,2159.36
2024-05-08,ORD-20240508-9220,Johannesburg,Fashion,Jeans,3,5288.52,3756.67,1531.85
2024-05-08,ORD-20240508-1836,Cape Town,Groceries,Milk,1,26.53,13.72,12.81
2024-05-08,ORD-20240508-6950,Durban,Groceries,Bread,3,411.59,314.79,96.8
2024-05-08,ORD-20240508-4452,Durban,Groceries,Eggs,5,140.97,73.59,67.38
2024-05-08,ORD-20240508-1345,Pretoria,Home,Table,5,35370.05,26781.25,8588.8
2024-05-08,ORD-20240508-4223,Pretoria,Home,Chair,5,16576.33,12851.07,3725.26
2024-05-09,ORD-20240509-6832,Cape Town,Fashion,Jeans,3,4919.82,3048.88,1870.94
2024-05-09,ORD-20240509-1583,Cape Town,Home,Chair,3,14674.57,9670.54,5004.03
2024-05-09,ORD-20240509-5965,Cape Town,Electronics,Phone,5,24341.12,15325.92,9015.2
2024-05-09,ORD-20240509-3744,Johannesburg,Fashion,Jacket,5,7965.37,6250.58,1714.79
2024-05-09,ORD-20240509-4169,Pretoria,Electronics,Headphones,2,31926.08,22494.22,9431.86
2024-05-09,ORD-20240509-3164,Johannesburg,Home,Table,4,9621.23,4859.84,4761.39
2024-05-09,ORD-20240509-4453,Pretoria,Electronics,Headphones,2,37167.82,22246.37,14921.45
2024-05-09,ORD-20240509-4273,Cape Town,Fashion,Jacket,4,1520.98,1190.07,330.91
2024-05-10,ORD-20240510-4773,Cape Town,Home,Lamp,3,15964.28,9137.59,6826.69
2024-05-10,ORD-20240510-2586,Cape Town,Home,Sofa,3,14081.02,8772.14,5308.88
2024-05-10,ORD-20240510-3523,Pretoria,Home,Table,2,854.09,571.36,282.73
2024-05-10,ORD-20240510-4706,Johannesburg,Home,Table,1,7099.4,3928.83,3170.57
2024-05-10,ORD-20240510-7411,Durban,Electronics,Laptop,5,13853.37,9416.18,4437.19
2024-05-10,ORD-20240510-3361,Pretoria,Home,Chair,1,1959.61,1473.3,486.31
2024-05-11,ORD-20240511-6480,Johannesburg,Electronics,Smartwatch,3,24443.08,16256.39,8186.69
2024-05-11,ORD-20240511-3288,Cape Town,Electronics,Headphones,5,43045.97,31294.53,11751.44
2024-05-11,ORD-20240511-1110,Durban,Electronics,Smartwatch,3,51791.93,40893.28,10898.65
2024-05-11,ORD-20240511-5348,Pretoria,Fashion,Sneakers,4,504.76,256.75,248.01
2024-05-11,ORD-20240511-4876,Johannesburg,Groceries,Milk,3,607.01,343.78,263.23
2024-05-11,ORD-20240511-5417,Pretoria,Fashion,T-shirt,2,549.89,287.43,262.46
2024-05-11,ORD-20240511-5235,Pretoria,Electronics,Smartwatch,2,18074.99,12072.38,6002.61
2024-05-11,ORD-20240511-4680,Johannesburg,Home,Sofa,3,18728.49,14094.77,4633.72
2024-05-11,ORD-20240511-4217,Johannesburg,Fashion,Jeans,2,1959.76,1244.24,715.52
2024-05-11,ORD-20240511-1013,Cape Town,Home,Chair,2,15254.37,11340.67,3913.7
2024-05-11,ORD-20240511-8354,Durban,Electronics,Laptop,1,4540.93,3458.73,1082.2
2024-05-12,ORD-20240512-1741,Durban,Groceries,Bread,1,117.26,89.1,28.16
2024-05-12,ORD-20240512-7753,Durban,Home,Table,2,9684.42,5935.47,3748.95
2024-05-12,ORD-20240512-3306,Durban,Electronics,Headphones,4,11822.08,9083.6,2738.48
2024-05-12,ORD-20240512-9617,Johannesburg,Groceries,Bread,1,131.87,69.03,62.84
2024-05-12,ORD-20240512-8873,Johannesburg,Home,Chair,4,5711.6,3618.53,2093.07
2024-05-12,ORD-20240512-8949,Cape Town,Fashion,T-shirt,2,3529.27,1869.25,1660.02
2024-05-12,ORD-20240512-3625,Cape Town,Electronics,Smartwatch,1,14401.12,9537.71,4863.41
2024-05-13,ORD-20240513-8539,Pretoria,Electronics,Laptop,3,16579.78,11692.02,4887.76
2024-05-13,ORD-20240513-1598,Durban,Fashion,Jacket,4,2327.99,1268.99,1059.0
2024-05-13,ORD-20240513-2620,Cape Town,Electronics,Smartwatch,4,36673.18,29003.84,7669.34
2024-05-13,ORD-20240513-2324,Cape Town,Electronics,Headphones,1,1490.12,846.92,643.2
2024-05-13,ORD-20240513-3385,Pretoria,Home,Lamp,3,18454.47,9389.16,9065.31
2024-05-13,ORD-20240513-9827,Durban,Fashion,Jeans,2,1319.99,956.51,363.48
2024-05-13,ORD-20240513-2196,Durban,Electronics,Laptop,3,53989.92,39415.65,14574.27
2024-05-13,ORD-20240513-7762,Johannesburg,Groceries,Milk,1,209.76,151.85,57.91
2024-05-13,ORD-20240513-3484,Pretoria,Groceries,Eggs,3,564.33,292.23,272.1
2024-05-14,ORD-20240514-3828,Johannesburg,Groceries,Coffee,2,581.29,427.46,153.83
2024-05-14,ORD-20240514-6282,Cape Town,Groceries,Eggs,3,439.67,348.19,91.48
2024-05-14,ORD-20240514-4599,Cape Town,Groceries,Milk,4,599.63,303.91,295.72
2024-05-14,ORD-20240514-2971,Durban,Groceries,Eggs,1,55.1,42.6,12.5
2024-05-14,ORD-20240514-9807,Durban,Home,Chair,5,22569.28,12333.08,10236.2
2024-05-14,ORD-20240514-9629,Pretoria,Home,Chair,4,2866.33,1670.57,1195.76
2024-05-14,ORD-20240514-6592,Pretoria,Home,Sofa,5,35560.22,19751.08,15809.14
2024-05-14,ORD-20240514-9371,Johannesburg,Groceries,Bread,4,223.29,131.82,91.47
2024-05-14,ORD-20240514-8446,Johannesburg,Electronics,Phone,5,89790.2,51281.69,38508.51
2024-05-15,ORD-20240515-2769,Durban,Home,Table,4,25890.86,20639.99,5250.87
2024-05-15,ORD-20240515-7670,Durban,Fashion,Jacket,3,2953.64,1770.35,1183.29
2024-05-15,ORD-20240515-3606,Johannesburg,Groceries,Eggs,5,332.32,228.77,103.55
2024-05-15,ORD-20240515-2994,Durban,Home,Sofa,1,6116.8,4719.44,1397.36
2024-05-15,ORD-20240515-7765,Cape Town,Fashion,Sneakers,1,387.66,237.7,149.96
2024-05-15,ORD-20240515-7942,Johannesburg,Fashion,Jeans,5,7278.7,3738.77,3539.93
2024-05-15,ORD-20240515-7466,Cape Town,Fashion,Jacket,2,598.28,445.83,152.45
2024-05-15,ORD-20240515-6102,Cape Town,Groceries,Eggs,1,153.61,93.94,59.67
2024-05-15,ORD-20240515-3557,Durban,Fashion,Jacket,4,7180.02,5475.89,1704.13
2024-05-16,ORD-20240516-6921,Cape Town,Groceries,Coffee,4,746.49,556.37,190.12
2024-05-16,ORD-20240516-6100,Johannesburg,Electronics,Phone,2,8263.37,5673.2,2590.17
2024-05-16,ORD-20240516-4501,Pretoria,Home,Chair,4,5509.26,2807.18,2702.08
2024-05-16,ORD-20240516-8119,Cape Town,Fashion,T-shirt,4,5381.06,3547.22,1833.84
2024-05-16,ORD-20240516-7917,Johannesburg,Groceries,Eggs,1,150.37,110.49,39.88
2024-05-16,ORD-20240516-9375,Durban,Fashion,T-shirt,5,924.55,562.55,362.0
2024-05-16,ORD-20240516-8392,Cape Town,Fashion,T-shirt,2,419.29,314.43,104.86
2024-05-17,ORD-20240517-2285,Durban,Fashion,Sneakers,5,6798.12,3435.03,3363.09
2024-05-17,ORD-20240517-8955,Johannesburg,Home,Table,4,19817.48,11680.67,8136.81
2024-05-17,ORD-20240517-2884,Johannesburg,Home,Lamp,4,9939.84,7706.8,2233.04
2024-05-17,ORD-20240517-9734,Johannesburg,Fashion,Sneakers,1,132.1,77.51,54.59
2024-05-17,ORD-20240517-1911,Durban,Electronics,Laptop,1,13740.92,7988.43,5752.49
2024-05-17,ORD-20240517-7201,Cape Town,Groceries,Eggs,2,246.12,150.48,95.64
2024-05-18,ORD-20240518-7000,Pretoria,Home,Sofa,1,7371.53,5286.81,2084.72
2024-05-18,ORD-20240518-8044,Durban,Fashion,Sneakers,1,985.51,585.55,399.96
2024-05-18,ORD-20240518-7881,Durban,Fashion,Jacket,1,412.69,296.3,116.39
2024-05-18,ORD-20240518-6386,Durban,Fashion,Jacket,2,1379.83,980.67,399.16
2024-05-18,ORD-20240518-2877,Cape Town,Home,Chair,1,3388.9,2031.55,1357.35
2024-05-18,ORD-20240518-4145,Pretoria,Electronics,Laptop,5,53405.9,41967.67,11438.23
2024-05-19,ORD-20240519-7903,Pretoria,Groceries,Coffee,3,864.76,485.79,378.97
2024-05-19,ORD-20240519-4170,Johannesburg,Home,Sofa,5,9269.01,6508.17,2760.84
2024-05-19,ORD-20240519-2802,Johannesburg,Groceries,Bread,4,271.09,191.52,79.57
2024-05-19,ORD-20240519-9054,Johannesburg,Fashion,T-shirt,2,2420.5,1491.49,929.01
2024-05-19,ORD-20240519-4344,Durban,Home,Sofa,2,2042.49,1084.87,957.62
2024-05-20,ORD-20240520-5234,Johannesburg,Electronics,Smartwatch,2,18125.15,11676.97,6448.18
2024-05-20,ORD-20240520-8114,Durban,Electronics,Smartwatch,5,9917.4,5385.04,4532.36
2024-05-20,ORD-20240520-1954,Johannesburg,Home,Lamp,2,1726.04,1211.13,514.91
2024-05-20,ORD-20240520-9847,Cape Town,Home,Chair,2,14120.84,7954.26,6166.58
2024-05-20,ORD-20240520-2162,Johannesburg,Home,Sofa,5,24648.7,17516.74,7131.96
2024-05-20,ORD-20240520-3344,Pretoria,Fashion,T-shirt,5,5181.56,3633.56,1548.0
2024-05-20,ORD-20240520-1587,Johannesburg,Groceries,Bread,2,57.5,41.6,15.9
2024-05-20,ORD-20240520-2005,Pretoria,Electronics,Headphones,3,28842.96,19831.92,9011.04
2024-05-20,ORD-20240520-3460,Durban,Home,Sofa,4,2233.15,1739.51,493.64
2024-05-20,ORD-20240520-7971,Pretoria,Home,Lamp,5,8131.69,6398.05,1733.64
2024-05-20,ORD-20240520-5311,Johannesburg,Electronics,Laptop,5,57983.8,35595.54,22388.26
2024-05-21,ORD-20240521-7782,Durban,Home,Lamp,5,26787.81,21368.23,5419.58
2024-05-21,ORD-20240521-4859,Johannesburg,Electronics,Phone,3,58425.9,30792.88,27633.02
2024-05-21,ORD-20240521-5138,Johannesburg,Fashion,T-shirt,4,6958.59,4930.07,2028.52
2024-05-21,ORD-20240521-6433,Cape Town,Electronics,Phone,1,16655.54,12880.62,3774.92
2024-05-21,ORD-20240521-4383,Durban,Home,Sofa,2,11439.22,7971.56,3467.66
2024-05-21,ORD-20240521-4152,Durban,Groceries,Milk,4,1129.68,673.28,456.4
2024-05-21,ORD-20240521-2808,Johannesburg,Electronics,Phone,1,7378.09,3845.25,3532.84
2024-05-21,ORD-20240521-4834,Durban,Fashion,Sneakers,2,2649.65,2063.46,586.19
2024-05-21,ORD-20240521-3296,Pretoria,Electronics,Laptop,1,5888.64,4587.87,1300.77
2024-05-21,ORD-20240521-2569,Pretoria,Electronics,Phone,4,76925.5,42348.9,34576.6
2024-05-21,ORD-20240521-4784,Pretoria,Home,Lamp,3,22413.73,15040.77,7372.96
2024-05-22,ORD-20240522-5402,Durban,Home,Lamp,3,11084.55,8477.44,2607.11
2024-05-22,ORD-20240522-2329,Cape Town,Fashion,T-shirt,2,3171.76,2385.3,786.46
2024-05-22,ORD-20240522-9070,Johannesburg,Electronics,Laptop,1,12154.91,8488.37,3666.54
2024-05-22,ORD-20240522-2818,Cape Town,Groceries,Eggs,4,1131.06,643.4,487.66
2024-05-22,ORD-20240522-1373,Pretoria,Groceries,Milk,3,480.34,264.99,215.35
2024-05-22,ORD-20240522-3682,Johannesburg,Groceries,Bread,5,921.49,690.3,231.19
2024-05-23,ORD-20240523-5081,Cape Town,Home,Table,5,10118.07,5971.45,4146.62
2024-05-23,ORD-20240523-1796,Cape Town,Groceries,Milk,2,361.73,260.78,100.95
2024-05-23,ORD-20240523-2087,Johannesburg,Groceries,Milk,3,580.56,312.35,268.21
2024-05-23,ORD-20240523-7350,Pretoria,Electronics,Smartwatch,5,98563.52,76521.0,22042.52
2024-05-23,ORD-20240523-9195,Johannesburg,Groceries,Milk,2,211.11,153.88,57.23
2024-05-23,ORD-20240523-4189,Pretoria,Groceries,Eggs,2,508.46,397.74,110.72
2024-05-23,ORD-20240523-2577,Johannesburg,Home,Lamp,4,16822.24,11709.0,5113.24
2024-05-24,ORD-20240524-6172,Cape Town,Groceries,Milk,2,226.2,131.07,95.13
2024-05-24,ORD-20240524-7248,Cape Town,Electronics,Smartwatch,4,30392.89,19884.21,10508.68
2024-05-24,ORD-20240524-5472,Durban,Electronics,Smartwatch,2,12854.6,7509.56,5345.04
2024-05-24,ORD-20240524-5920,Durban,Groceries,Coffee,4,897.04,549.3,347.74
2024-05-24,ORD-20240524-5213,Durban,Groceries,Milk,2,72.09,39.68,32.41
2024-05-24,ORD-20240524-6978,Pretoria,Fashion,T-shirt,4,5748.62,2966.14,2782.48
2024-05-25,ORD-20240525-2462,Cape Town,Fashion,T-shirt,2,2946.05,1691.65,1254.4
2024-05-25,ORD-20240525-5665,Durban,Electronics,Smartwatch,4,32620.76,22098.1,10522.66
